"","data.lens_id","data.title","data.publication_type","data.year_published","first_name","last_name","initials","type","value","Author"
"2923","088-914-345-904-325","Spatial and temporal distribution of ground beetle (Coleoptera : Carabidae) assemblages in riparian strips and adjacent wheat fields","journal article",1999,"Norman C.","Elliott","NC","magid","2140465350","Elliott, NC"
"2924","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Mickaël","Henry","M","magid","2115077560","Henry, M"
"2925","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Marie","Fröchen","M","magid","2320263593","Fröchen, M"
"2926","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Julie","Maillet-Mezeray","J","magid","2634486834","Maillet-Mezeray, J"
"2927","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Elisabeth","Breyne","E","magid","2326810821","Breyne, E"
"2928","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Fabrice","Allier","F","magid","2236704160","Allier, F"
"2929","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Jean-François","Odoux","J","magid","2037131796","Odoux, J"
"2930","115-634-765-197-007","Spatial autocorrelation in honeybee foraging activity reveals optimal focus scale for predicting agro-environmental scheme efficiency","journal article",2012,"Axel","Decourtye","A","magid","315678252","Decourtye, A"
"2931","065-978-375-523-601","Spatial distribution of Metarhizium clade 1 in agricultural landscapes with arable land and different semi-natural habitats","journal article",2012,"Salome","Schneider","S","magid","2960699158","Schneider, S"
"2932","065-978-375-523-601","Spatial distribution of Metarhizium clade 1 in agricultural landscapes with arable land and different semi-natural habitats","journal article",2012,"Franco","Widmer","F","magid","1895025700","Widmer, F"
"2933","065-978-375-523-601","Spatial distribution of Metarhizium clade 1 in agricultural landscapes with arable land and different semi-natural habitats","journal article",2012,"Katja","Jacot","K","magid","1273417835","Jacot, K"
"2934","065-978-375-523-601","Spatial distribution of Metarhizium clade 1 in agricultural landscapes with arable land and different semi-natural habitats","journal article",2012,"Roland","Kölliker","R","magid","109677874","Kölliker, R"
"2935","065-978-375-523-601","Spatial distribution of Metarhizium clade 1 in agricultural landscapes with arable land and different semi-natural habitats","journal article",2012,"J.","Enkerli","J","magid","2741329318","Enkerli, J"
"2936","158-291-537-040-153","Spatial distribution of an arthropod community in a pear orchard (southern France): Identification of a hedge effect","journal article",2008,"Jean-François","Debras","J","magid","1915140031","Debras, J"
"2937","158-291-537-040-153","Spatial distribution of an arthropod community in a pear orchard (southern France): Identification of a hedge effect","journal article",2008,"Rachid","Senoussi","R","magid","2280134996","Senoussi, R"
"2938","158-291-537-040-153","Spatial distribution of an arthropod community in a pear orchard (southern France): Identification of a hedge effect","journal article",2008,"René","Rieux","R","magid","2312220929","Rieux, R"
"2939","158-291-537-040-153","Spatial distribution of an arthropod community in a pear orchard (southern France): Identification of a hedge effect","journal article",2008,"Elise","Buisson","E","magid","2761146653","Buisson, E"
"2940","158-291-537-040-153","Spatial distribution of an arthropod community in a pear orchard (southern France): Identification of a hedge effect","journal article",2008,"Thierry","Dutoit","T","magid","410375806","Dutoit, T"
"2941","076-002-662-697-123","Spatial distribution of different life stages of one Dipteran community along hedgerow and field margin","journal article",2000,"Jan","Frouz","J","magid","73901570","Frouz, J"
"2942","076-002-662-697-123","Spatial distribution of different life stages of one Dipteran community along hedgerow and field margin","journal article",2000,"Maurizio G.","Paoletti","MG","magid","2025781948","Paoletti, MG"
"2943","097-095-789-567-42X","Spatial distribution patterns of predatory arthropods within an English hedgerow in early winter in relation to habitat variables","journal article",2001,"Martin","Maudsley","M","magid","2698835659","Maudsley, M"
"2944","097-095-789-567-42X","Spatial distribution patterns of predatory arthropods within an English hedgerow in early winter in relation to habitat variables","journal article",2001,"B","Seeley","B","magid","2481252587","Seeley, B"
"2945","097-095-789-567-42X","Spatial distribution patterns of predatory arthropods within an English hedgerow in early winter in relation to habitat variables","journal article",2001,"Owen","Lewis","O","magid","2798416159","Lewis, O"
"2946","048-681-177-414-224","Spatial ecology of black rat snakes on Remington farms, Maryland","journal article",1993,"George M.","Durner","GM","magid","1275742060","Durner, GM"
"2947","048-681-177-414-224","Spatial ecology of black rat snakes on Remington farms, Maryland","journal article",1993,"J. Edward","Gates","JE","magid","1908554586","Gates, JE"
"2948","069-958-402-712-115","Spatial patterns of sediment and phosphorus in a riparian buffer in western Iowa","journal article",2007,"Mark D.","Tomer","MD","magid","2231106999","Tomer, MD"
"2949","069-958-402-712-115","Spatial patterns of sediment and phosphorus in a riparian buffer in western Iowa","journal article",2007,"Thomas B.","Moorman","TB","magid","2123581830","Moorman, TB"
"2950","069-958-402-712-115","Spatial patterns of sediment and phosphorus in a riparian buffer in western Iowa","journal article",2007,"John L.","Kovar","JL","magid","2519480210","Kovar, JL"
"2951","069-958-402-712-115","Spatial patterns of sediment and phosphorus in a riparian buffer in western Iowa","journal article",2007,"David E.","James","DE","magid","2080005181","James, DE"
"2952","069-958-402-712-115","Spatial patterns of sediment and phosphorus in a riparian buffer in western Iowa","journal article",2007,"Michael R.","Burkart","MR","magid","2484271966","Burkart, MR"
"2953","138-775-105-233-520","Spatial patterns of, and environmental controls on, soil properties at a riparian–paddock interface","journal article",2012,"Merryn","Smith","M","magid","2549604352","Smith, M"
"2954","138-775-105-233-520","Spatial patterns of, and environmental controls on, soil properties at a riparian–paddock interface","journal article",2012,"Pellegrino","Conte","P","magid","2156121407","Conte, P"
"2955","138-775-105-233-520","Spatial patterns of, and environmental controls on, soil properties at a riparian–paddock interface","journal article",2012,"Anne E.","Berns","AE","magid","2052931826","Berns, AE"
"2956","138-775-105-233-520","Spatial patterns of, and environmental controls on, soil properties at a riparian–paddock interface","journal article",2012,"James Robertson","Thomson","JR","magid","2103122536","Thomson, JR"
"2957","138-775-105-233-520","Spatial patterns of, and environmental controls on, soil properties at a riparian–paddock interface","journal article",2012,"Timothy R.","Cavagnaro","TR","magid","2093015535","Cavagnaro, TR"
"2958","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"Gerd","Dercon","G","magid","2621765699","Dercon, G"
"2959","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"Jozef","Deckers","J","magid","2110567007","Deckers, J"
"2960","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"Jean","Poesen","J","magid","1970462429","Poesen, J"
"2961","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"Gerard","Govers","G","magid","2006573409","Govers, G"
"2962","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"H","Sanchez","H","magid","2119800120","Sanchez, H"
"2963","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"Marco","Ramírez","M","magid","2557048802","Ramírez, M"
"2964","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"Raúl","Vanegas","R","magid","2321737391","Vanegas, R"
"2965","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"E","Tacuri","E","magid","2165269527","Tacuri, E"
"2966","133-817-779-828-150","Spatial variability in crop response under contour hedgerow systems in the Andes region of Ecuador","journal article",2006,"G","Loaiza","G","magid","2129421482","Loaiza, G"
"2967","097-587-996-421-467","Species diversity, richness, and evenness of ground beetles in wheat fields and adjacent grasslands and riparian zones.","journal article",2001,"French","Bw","F","magid","3209168624","Bw, F"
"2968","097-587-996-421-467","Species diversity, richness, and evenness of ground beetles in wheat fields and adjacent grasslands and riparian zones.","journal article",2001,"Elliott","Nc","E","magid","3210846695","Nc, E"
"2969","104-810-886-064-658","Species richness and composition of bird communities in various field margins of Poland","journal article",2011,"Andrzej","Wuczyński","A","magid","2064759923","Wuczyński, A"
"2970","104-810-886-064-658","Species richness and composition of bird communities in various field margins of Poland","journal article",2011,"Krzysztof","Kujawa","K","magid","2300580621","Kujawa, K"
"2971","104-810-886-064-658","Species richness and composition of bird communities in various field margins of Poland","journal article",2011,"Zygmunt","Dajdok","Z","magid","1864014359","Dajdok, Z"
"2972","104-810-886-064-658","Species richness and composition of bird communities in various field margins of Poland","journal article",2011,"Wojciech","Grzesiak","W","magid","2709346245","Grzesiak, W"
"2973","093-526-464-667-904","Spiders of soybean crops in Santa Fe province, Argentina: influence of surrounding spontaneous vegetation on lot colonization.","journal article",2006,"J.","Beltramo","J","magid","2478632420","Beltramo, J"
"2974","093-526-464-667-904","Spiders of soybean crops in Santa Fe province, Argentina: influence of surrounding spontaneous vegetation on lot colonization.","journal article",2006,"Isabel","Bertolaccini","I","magid","2700732669","Bertolaccini, I"
"2975","093-526-464-667-904","Spiders of soybean crops in Santa Fe province, Argentina: influence of surrounding spontaneous vegetation on lot colonization.","journal article",2006,"Alda","González","A","magid","2690373743","González, A"
"2976","064-285-198-867-260","Spillover of tachinids and hoverflies from different field margins","journal article",2016,"Diego J.","Inclán","DJ","magid","2228798063","Inclán, DJ"
"2977","064-285-198-867-260","Spillover of tachinids and hoverflies from different field margins","journal article",2016,"Matteo","Dainese","M","magid","2014308726","Dainese, M"
"2978","064-285-198-867-260","Spillover of tachinids and hoverflies from different field margins","journal article",2016,"Pierfilippo","Cerretti","P","magid","2014576468","Cerretti, P"
"2979","064-285-198-867-260","Spillover of tachinids and hoverflies from different field margins","journal article",2016,"Dino","Paniccia","D","magid","2553133515","Paniccia, D"
"2980","064-285-198-867-260","Spillover of tachinids and hoverflies from different field margins","journal article",2016,"Lorenzo","Marini","L","magid","2099616321","Marini, L"
"2981","031-579-378-413-334","Staphylinidae and Carabidae overwintering in wheat and sown wildflower areas of different age.","journal article",2004,"Thomas","Frank","T","magid","2123776201","Frank, T"
"2982","031-579-378-413-334","Staphylinidae and Carabidae overwintering in wheat and sown wildflower areas of different age.","journal article",2004,"B.","Reichhart","B","magid","275795863","Reichhart, B"
"2983","100-262-930-787-926","Statistical evaluation of effects of riparian buffers on nitrate and ground water quality.","journal article",2000,"Timothy B.","Spruill","TB","magid","1594900231","Spruill, TB"
"2984","056-448-774-024-709","Stream bank erosion adjacent to riparian forest buffers, row-crop fields, and continuously-grazed pastures along Bear Creek in central Iowa","journal article",2004,"George N.","Zaimes","GN","magid","1988709475","Zaimes, GN"
"2985","056-448-774-024-709","Stream bank erosion adjacent to riparian forest buffers, row-crop fields, and continuously-grazed pastures along Bear Creek in central Iowa","journal article",2004,"Richard C.","Schultz","RC","magid","2170959804","Schultz, RC"
"2986","056-448-774-024-709","Stream bank erosion adjacent to riparian forest buffers, row-crop fields, and continuously-grazed pastures along Bear Creek in central Iowa","journal article",2004,"Thomas M.","Isenhart","TM","magid","1978911463","Isenhart, TM"
"2987","069-927-181-609-293","Stream bed substrate composition adjacent to different riparian land-uses in Iowa, USA","journal article",2011,"George N.","Zaimes","GN","magid","1988709475","Zaimes, GN"
"2988","069-927-181-609-293","Stream bed substrate composition adjacent to different riparian land-uses in Iowa, USA","journal article",2011,"Richard C.","Schultz","RC","magid","2170959804","Schultz, RC"
"2989","047-647-835-437-685","Strip‐management in rape crop: is winter rape endangered by negative impacts of sown weed strips?","journal article",1996,"Ariane","Hausammann","A","magid","2279446159","Hausammann, A"
"2990","145-653-851-729-665","Structural features of field boundaries which influence the overwintering densities of beneficial arthropod predators","journal article",1994,"Peter","Dennis","P","magid","2156282726","Dennis, P"
"2991","145-653-851-729-665","Structural features of field boundaries which influence the overwintering densities of beneficial arthropod predators","journal article",1994,"Matthew B.","Thomas","MB","magid","2135687599","Thomas, MB"
"2992","145-653-851-729-665","Structural features of field boundaries which influence the overwintering densities of beneficial arthropod predators","journal article",1994,"Nicolas W.","Sotherton","NW","magid","2554417526","Sotherton, NW"
"2993","018-165-719-191-792","Structural heterogeneity of linear habitats positively affects Barred Warbler Sylvia nisoria, Common Whitethroat Sylvia communis and Lesser Whitethroat Sylvia curruca in farmland of Western Poland","journal article",2013,"Paweł","Szymański","P","magid","2512984313","Szymański, P"
"2994","018-165-719-191-792","Structural heterogeneity of linear habitats positively affects Barred Warbler Sylvia nisoria, Common Whitethroat Sylvia communis and Lesser Whitethroat Sylvia curruca in farmland of Western Poland","journal article",2013,"Marcin","Antczak","M","magid","2095979450","Antczak, M"
"2995","099-596-172-337-331","Structure and hydraulic properties of the boreal clay soil under differently managed buffer zones","journal article",2013,"Kimmo","Rasa","K","magid","1484388629","Rasa, K"
"2996","099-596-172-337-331","Structure and hydraulic properties of the boreal clay soil under differently managed buffer zones","journal article",2013,"Rainer","Horn","R","magid","2111917075","Horn, R"
"2997","039-563-348-061-272","Surface Runoff Water Quality in a Managed Three Zone Riparian Buffer","journal article",2005,"Richard","Lowrance","R","magid","2042419790","Lowrance, R"
"2998","039-563-348-061-272","Surface Runoff Water Quality in a Managed Three Zone Riparian Buffer","journal article",2005,"Joseph M.","Sheridan","JM","magid","2303073064","Sheridan, JM"
"2999","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"Avelino","Núñez-Delgado","A","magid","1216314552","Núñez-Delgado, A"
"3000","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"Eugenio","López-Perı́ago","E","magid","2430291273","López-Perı́ago, E"
"3001","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"F.","Quiroga-Lago","F","magid","2338435890","Quiroga-Lago, F"
"3002","001-308-274-182-356","Surface runoff pollution by cattle slurry and inorganic fertilizer spreading: chemical oxygen demand, ortho-phosphates, and electrical conductivity levels for different buffer strip lengths.","journal article",2001,"Francisco Diaz-Fierros","Viqueira","FD","magid","2907375745","Viqueira, FD"
"3003","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Andrea","Foetzki","A","magid","3035208025","Foetzki, A"
"3004","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Carolina Diaz","Quijano","CD","magid","2145848283","Quijano, CD"
"3005","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Odile","Moullet","O","magid","2642246922","Moullet, O"
"3006","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Alessandro","Fammartino","A","magid","2582219562","Fammartino, A"
"3007","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Yvan","Kneubuehler","Y","magid","2078115798","Kneubuehler, Y"
"3008","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Fabio","Mascher","F","magid","2434443886","Mascher, F"
"3009","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Christof","Sautter","C","magid","2070018518","Sautter, C"
"3010","028-138-500-313-846","Surveying of pollen-mediated crop-to-crop gene flow from a wheat field trial as a biosafety measure","journal article",2012,"Franz","Bigler","F","magid","3035619222","Bigler, F"
"3011","013-585-067-394-816","Survival and Home Range Estimates of Pen-Raised Northern Bobwhites in Buffer Strip and Non-Buffer Strip Habitats",NA,2002,"Michael J.","Oakley","MJ","magid","2754954416","Oakley, MJ"
"3012","013-585-067-394-816","Survival and Home Range Estimates of Pen-Raised Northern Bobwhites in Buffer Strip and Non-Buffer Strip Habitats",NA,2002,"Dixie L.","Bounds","DL","magid","2755484326","Bounds, DL"
"3013","013-585-067-394-816","Survival and Home Range Estimates of Pen-Raised Northern Bobwhites in Buffer Strip and Non-Buffer Strip Habitats",NA,2002,"Theodore A.","Mullet","TA","magid","2755345739","Mullet, TA"
"3014","013-585-067-394-816","Survival and Home Range Estimates of Pen-Raised Northern Bobwhites in Buffer Strip and Non-Buffer Strip Habitats",NA,2002,"Karen D.","Gruen","KD","magid","2754940462","Gruen, KD"
"3015","133-199-519-838-349","THE EFFECTS OF FARM FIELD BORDERS ON OVERWINTERING SPARROW DENSITIES","journal article",2000,"Jeffrey F.","Marcus","JF","magid","2589442454","Marcus, JF"
"3016","133-199-519-838-349","THE EFFECTS OF FARM FIELD BORDERS ON OVERWINTERING SPARROW DENSITIES","journal article",2000,"William E.","Palmer","WE","magid","2657945539","Palmer, WE"
"3017","133-199-519-838-349","THE EFFECTS OF FARM FIELD BORDERS ON OVERWINTERING SPARROW DENSITIES","journal article",2000,"Peter T.","Bromley","PT","magid","1993098256","Bromley, PT"
"3018","027-064-080-483-535","Temporal evolution of atrazine, metolachlor, and deethylatrazine concentrations in runoff from grass filter strips in a four-season study","journal article",2013,"Pierre","Lafrance","P","magid","2201377445","Lafrance, P"
"3019","027-064-080-483-535","Temporal evolution of atrazine, metolachlor, and deethylatrazine concentrations in runoff from grass filter strips in a four-season study","journal article",2013,"Emmanuelle","Caron","E","magid","2021902048","Caron, E"
"3020","027-064-080-483-535","Temporal evolution of atrazine, metolachlor, and deethylatrazine concentrations in runoff from grass filter strips in a four-season study","journal article",2013,"Claude","Bernard","C","magid","2304997331","Bernard, C"
"3021","030-733-223-698-343","The Association of Weed Species Richness and Abundance with Field Margin Type in Crop Fields",NA,2004,"Susan T","Jelinek","ST","magid","2525752921","Jelinek, ST"
"3022","016-668-072-913-249","The Conservation Value of Hedgerows for Small Mammals in Prince Edward Island, Canada","journal article",2008,"Marina","Silva","M","magid","2215078470","Silva, M"
"3023","016-668-072-913-249","The Conservation Value of Hedgerows for Small Mammals in Prince Edward Island, Canada","journal article",2008,"Mary Ellen","Prince","ME","magid","2140368414","Prince, ME"
"3024","023-487-127-123-633","The Distribution of Flying Insects Near a Low Hedgerow","journal article",1969,"T.","Lewis","T","magid","2116022940","Lewis, T"
"3025","126-185-854-218-293","The Distribution of Flying Insects in and Near a Tall Hedgerow","journal article",1977,"John","Bowden","J","magid","2649853985","Bowden, J"
"3026","126-185-854-218-293","The Distribution of Flying Insects in and Near a Tall Hedgerow","journal article",1977,"G. J. W.","Dean","GJW","magid","2325844536","Dean, GJW"
"3027","133-178-917-249-272","The Effect of Agricultural Riparian Buffer Width on Generalist Natural Enemy Diversity","dissertation",2014,"Matthew Chabot","Maria","MC","magid","2277344061","Maria, MC"
"3028","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"RS","Bonifacio","R","magid","2637102208","Bonifacio, R"
"3029","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"Cecilia","Kinross","C","magid","2304667492","Kinross, C"
"3030","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"Geoffrey","Gurr","G","magid","2889310480","Gurr, G"
"3031","070-344-486-623-513","The Effect of Woody Plant Diversity and Other Stand and Landscape Factors on the Diversity and Abundance of Birds Using Farm Shelterbelts","journal article",2011,"Helen I.","Nicol","HI","magid","1974644717","Nicol, HI"
"3032","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Ching-Shan","Tseng","C","magid","2680686112","Tseng, C"
"3033","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Min-Tze","Wu","M","magid","2699196541","Wu, M"
"3034","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Hung-Chang","Huang","H","magid","2679309155","Huang, H"
"3035","081-468-409-297-295","The Green Fence of Chinese Hibiscus (Hibiscus rosa-sinensis L.) Prevents Pollen Dispersal of Transgenic Rice (Oryza sativa)","journal article",2012,"Yann-Rong","Lin","Y","magid","2106057614","Lin, Y"
"3036","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Rachael","Cox","R","magid","2191851132","Cox, R"
"3037","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Matthew E.","O'Neal","ME","magid","2052960324","O'Neal, ME"
"3038","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Rene","Hessel","R","magid","2653372464","Hessel, R"
"3039","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Lisa A.","Schulte","LA","magid","2222682746","Schulte, LA"
"3040","001-159-652-823-004","The Impact of Prairie Strips on Aphidophagous Predator Abundance and Soybean Aphid Predation in Agricultural Catchments","journal article",2014,"Matthew J.","Helmers","MJ","magid","1481917722","Helmers, MJ"
"3041","160-938-263-590-276","The Importance of Field-Margin Location for Maintenance of Food Niches for Pollinators","journal article",2015,"Bożena","Denisow","B","magid","133796193","Denisow, B"
"3042","160-938-263-590-276","The Importance of Field-Margin Location for Maintenance of Food Niches for Pollinators","journal article",2015,"Małgorzata","Wrzesień","M","magid","2044154155","Wrzesień, M"
"3043","040-618-665-169-421","The Importance of Habitat Shape and Landscape Context to Northern Bobwhite Populations","journal article",2008,"Jason D.","Riddle","JD","magid","2131776800","Riddle, JD"
"3044","040-618-665-169-421","The Importance of Habitat Shape and Landscape Context to Northern Bobwhite Populations","journal article",2008,"Christopher E.","Moorman","CE","magid","2171839722","Moorman, CE"
"3045","040-618-665-169-421","The Importance of Habitat Shape and Landscape Context to Northern Bobwhite Populations","journal article",2008,"Kenneth H.","Pollock","KH","magid","2131960621","Pollock, KH"
"3046","004-334-484-941-427","The Influence of Habitat Manipulations on Beneficial Ground-Dwelling Arthropods in a Southeast US Organic Cropping System","journal article",2015,"Aaron Freeman","Fox","AF","magid","2676689296","Fox, AF"
"3047","004-334-484-941-427","The Influence of Habitat Manipulations on Beneficial Ground-Dwelling Arthropods in a Southeast US Organic Cropping System","journal article",2015,"David B.","Orr","DB","magid","2155172525","Orr, DB"
"3048","004-334-484-941-427","The Influence of Habitat Manipulations on Beneficial Ground-Dwelling Arthropods in a Southeast US Organic Cropping System","journal article",2015,"Yasmin J.","Cardoza","YJ","magid","2025027014","Cardoza, YJ"
"3049","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Giovanni","Burgio","G","magid","2171553297","Burgio, G"
"3050","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Daniele","Sommaggio","D","magid","992179317","Sommaggio, D"
"3051","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Mario","Marini","M","magid","3031218979","Marini, M"
"3052","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Giovanna","Puppi","G","magid","2137274036","Puppi, G"
"3053","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Alessandro","Chiarucci","A","magid","120653522","Chiarucci, A"
"3054","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Sara","Landi","S","magid","2499230258","Landi, S"
"3055","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Roberto","Fabbri","R","magid","2569279060","Fabbri, R"
"3056","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Fausto","Pesarini","F","magid","2227774304","Pesarini, F"
"3057","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Marco","Genghini","M","magid","2651771327","Genghini, M"
"3058","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Roberto","Ferrari","R","magid","2094265156","Ferrari, R"
"3059","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Enrico","Muzzi","E","magid","2088024162","Muzzi, E"
"3060","031-376-716-760-225","The Influence of Vegetation and Landscape Structural Connectivity on Butterflies (Lepidoptera: Papilionoidea and Hesperiidae), Carabids (Coleoptera: Carabidae), Syrphids (Diptera: Syrphidae), and Sawflies (Hymenoptera: Symphyta) in Northern Italy Farmland","journal article",2015,"Joop C.","van Lenteren","JC","magid","2057974061","van Lenteren, JC"
